AÑO;MES;CONCESION;ENTIDAD PRESTADORA;FERROCARRIL;TIPO DE MATERIAL RODANTE; KM RECORRIDOS 
2021;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 2,001 
2021;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 1,573 
2021;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2021;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; -   
2021;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 120,057 
2021;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,141,665 
2021;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 4,424 
2021;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 29,456 
2021;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 203,195 
2021;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 52,807 
2021;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 20,211 
2021;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 2,915 
2021;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 424 
2021;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2021;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 1,973 
2021;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 149,105 
2021;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,383,416 
2021;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 4,710 
2021;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 23,545 
2021;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 191,357 
2021;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 50,817 
2021;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 18,132 
2021;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 1,883 
2021;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 246 
2021;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2021;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 2,309 
2021;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 147,293 
2021;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,383,134 
2021;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 5,862 
2021;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 22,901 
2021;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 183,741 
2021;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 49,643 
2021;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 18,668 
2021;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 1,969 
2021;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 1,422 
2021;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2021;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 8,172 
2021;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 74,238 
2021;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 713,261 
2021;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 5,407 
2022;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 25,681 
2022;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 115,620 
2022;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 33,905 
2022;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 16,412 
2022;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 3,193 
2022;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 13,874 
2022;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2022;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 24,980 
2022;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 164,656 
2022;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,523,428 
2022;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 4,455 
2022;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 23,325 
2022;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 114,630 
2022;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 35,732 
2022;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 15,535 
2022;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 1,610 
2022;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 2,183 
2022;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2022;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; -   
2022;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 102,200 
2022;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 977,025 
2022;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 3,130 
2022;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 32,903 
2022;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 151,799 
2022;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 40,421 
2022;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 20,353 
2022;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 2,112 
2022;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 209 
2022;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2022;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 53,149 
2022;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 122,222 
2022;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,066,054 
2022;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 4,537 
2022;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 59,057 
2022;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 157,807 
2022;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 39,481 
2022;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 19,469 
2022;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 1,646 
2022;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 2,086 
2022;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2022;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 104,977 
2022;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 136,662 
2022;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,199,315 
2022;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 3,799 
2022;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 63,303 
2022;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 230,280 
2022;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 54,738 
2022;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 21,048 
2022;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 2,322 
2022;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 409 
2022;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2022;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 217,623 
2022;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 64,142 
2022;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 388,879 
2022;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 4,233 
2022;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 70,085 
2022;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 223,505 
2022;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 52,391 
2022;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 22,348 
2022;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 1,803 
2022;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 1,872 
2022;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2022;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 180,673 
2022;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 164,459 
2022;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,350,430 
2022;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 11,994 
2022;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 88,310 
2022;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 248,026 
2022;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 56,167 
2022;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 24,600 
2022;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 2,132 
2022;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 1,780 
2022;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2022;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 191,383 
2022;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 220,271 
2022;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,836,148 
2022;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 14,170 
2022;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 100,662 
2022;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 248,420 
2022;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 55,620 
2022;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 25,756 
2022;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 2,985 
2022;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 2,092 
2022;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2022;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 193,088 
2022;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 184,239 
2022;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,533,450 
2022;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 7,015 
2022;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 79,926 
2022;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 241,847 
2022;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 56,296 
2022;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 25,055 
2022;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 5,304 
2022;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 567 
2022;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2022;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 206,472 
2022;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 189,896 
2022;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,508,004 
2022;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 6,710 
2022;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 80,898 
2022;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 257,235 
2022;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 63,162 
2022;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 23,974 
2022;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 3,952 
2022;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 1,827 
2022;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2022;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 247,313 
2022;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 154,237 
2022;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,190,033 
2022;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 2,196 
2022;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 65,002 
