AÑO;MES;CONCESION;ENTIDAD PRESTADORA;FERROCARRIL;TIPO DE MATERIAL RODANTE; KM RECORRIDOS 
2022;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 219,083 
2022;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 52,971 
2022;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 21,579 
2022;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 2,451 
2022;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 2,782 
2022;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2022;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 149,808 
2022;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 49,517 
2022;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 340,596 
2022;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 17,572 
2022;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 37,993 
2022;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 162,902 
2022;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 45,690 
2022;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 18,599 
2022;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 1,735 
2022;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; -   
2022;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2022;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 73,077 
2022;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 80,497 
2022;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 682,179 
2022;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 1,078 
2023;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 20,222 
2023;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 52,824 
2023;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 14,447 
2023;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 4,806 
2023;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 476 
2023;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 598 
2023;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2023;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 10,490 
2023;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 42,888 
2023;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 506,444 
2023;1;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 873 
2023;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 7,998 
2023;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 33,127 
2023;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 10,281 
2023;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 2,830 
2023;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 2,626 
2023;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; -   
2023;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2023;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; -   
2023;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 26,527 
2023;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 346,095 
2023;2;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 2,999 
2023;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 27,727 
2023;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 113,786 
2023;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 34,698 
2023;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 21,018 
2023;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 1,615 
2023;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 3,700 
2023;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2023;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; -   
2023;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 126,413 
2023;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,265,090 
2023;3;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 6,089 
2023;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 57,010 
2023;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 151,820 
2023;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 43,167 
2023;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 20,944 
2023;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 2,014 
2023;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 6,029 
2023;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2023;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 9,500 
2023;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 194,464 
2023;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,811,891 
2023;4;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 9,728 
2023;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 65,766 
2023;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 207,557 
2023;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 61,802 
2023;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 23,260 
2023;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 1,673 
2023;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; -   
2023;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2023;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 73,936 
2023;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 194,919 
2023;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,733,994 
2023;5;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 8,574 
2023;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 67,919 
2023;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 223,250 
2023;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 60,638 
2023;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 18,835 
2023;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 1,536 
2023;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 1,394 
2023;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2023;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 155,007 
2023;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 214,743 
2023;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,812,156 
2023;6;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 10,242 
2023;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 110,095 
2023;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 221,659 
2023;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 55,768 
2023;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 22,045 
2023;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 2,410 
2023;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 3,759 
2023;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2023;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 162,169 
2023;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 205,271 
2023;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,745,826 
2023;7;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 8,301 
2023;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 110,050 
2023;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 179,128 
2023;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 45,741 
2023;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 22,549 
2023;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 2,058 
2023;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 1,979 
2023;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2023;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 206,651 
2023;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 216,697 
2023;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,791,580 
2023;8;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 13,318 
2023;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 102,739 
2023;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 173,450 
2023;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 43,880 
2023;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 22,738 
2023;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 2,314 
2023;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 99 
2023;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2023;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 199,151 
2023;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 218,251 
2023;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,799,078 
2023;9;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 14,158 
2023;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 110,694 
2023;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 184,288 
2023;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 46,808 
2023;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 24,337 
2023;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 2,085 
2023;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 198 
2023;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2023;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 216,395 
2023;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 210,113 
2023;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,755,970 
2023;10;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 18,718 
2023;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 97,677 
2023;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 170,490 
2023;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 44,197 
2023;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 23,973 
2023;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 2,910 
2023;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; 2,947 
2023;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2023;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 209,905 
2023;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 164,400 
2023;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,288,346 
2023;11;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 34,094 
2023;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;AUTOVAGONES; 86,450 
2023;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;COCHES; 174,671 
2023;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;LOCOMOTORAS; 49,686 
2023;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES; 23,384 
2023;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DE SUR ORIENTE;VAGONES DE TRABAJO; 3,342 
2023;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROVÍAS CENTRAL ANDINA S.A.  ;FERROCARRIL DEL CENTRO;VAGONES DE TRABAJO; -   
2023;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;AUTOVAGONES; -   
2023;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;COCHES; 175,474 
2023;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;LOCOMOTORAS; 170,358 
2023;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES; 1,393,902 
2023;12;FERROCARRIL DEL SUR Y SUR - ORIENTE;FERROCARRIL TRANSANDINO S.A.;FERROCARRIL DEL SUR;VAGONES DE TRABAJO; 9,270 
